"ano","dia","distribuido","total","ministro","mes","redistribuido"
2015,16,"17","17","MIN. LUIZ FUX",4,"0"
2015,16,"28","28","MIN. ROSA WEBER",4,"0"
2015,16,"39","39","MIN. TEORI ZAVASCKI",4,"0"
2015,16,"34","34","MIN. ROBERTO BARROSO",4,"0"
2015,16,"292","293","TOTAL",4,"1"
2015,17,"44","44","MIN. CELSO DE MELLO",4,"0"
2015,17,"40","40","MIN. MARCO AURÉLIO",4,"0"
2015,17,"28","28","MIN. GILMAR MENDES",4,"0"
2015,17,"36","36","MIN. CÁRMEN LÚCIA",4,"0"
2015,17,"37","37","MIN. DIAS TOFFOLI",4,"0"
2015,17,"24","24","MIN. LUIZ FUX",4,"0"
2015,17,"38","39","MIN. ROSA WEBER",4,"1"
2015,17,"22","22","MIN. TEORI ZAVASCKI",4,"0"
2015,17,"39","40","MIN. ROBERTO BARROSO",4,"1"
2015,17,"308","310","TOTAL",4,"2"
2015,20,"23","23","MIN. CELSO DE MELLO",4,"0"
2015,20,"31","31","MIN. MARCO AURÉLIO",4,"0"
2015,20,"34","34","MIN. GILMAR MENDES",4,"0"
2015,20,"22","22","MIN. CÁRMEN LÚCIA",4,"0"
2015,20,"23","24","MIN. DIAS TOFFOLI",4,"1"
2015,20,"23","23","MIN. LUIZ FUX",4,"0"
2015,20,"28","28","MIN. ROSA WEBER",4,"0"
2015,20,"36","36","MIN. TEORI ZAVASCKI",4,"0"
2015,20,"20","20","MIN. ROBERTO BARROSO",4,"0"
2015,20,"240","241","TOTAL",4,"1"
2015,22,"47","48","MIN. CELSO DE MELLO",4,"1"
2015,22,"30","30","MIN. MARCO AURÉLIO",4,"0"
2015,22,"52","52","MIN. GILMAR MENDES",4,"0"
2015,22,"42","42","MIN. CÁRMEN LÚCIA",4,"0"
2015,22,"46","46","MIN. DIAS TOFFOLI",4,"0"
2015,22,"38","38","MIN. LUIZ FUX",4,"0"
2015,22,"43","43","MIN. ROSA WEBER",4,"0"
2015,22,"45","45","MIN. TEORI ZAVASCKI",4,"0"
2015,22,"48","48","MIN. ROBERTO BARROSO",4,"0"
2015,22,"391","393","TOTAL",4,"2"
2015,23,"31","31","MIN. CELSO DE MELLO",4,"0"
2015,23,"49","49","MIN. MARCO AURÉLIO",4,"0"
2015,23,"44","44","MIN. GILMAR MENDES",4,"0"
2015,23,"45","45","MIN. CÁRMEN LÚCIA",4,"0"
2015,23,"44","44","MIN. DIAS TOFFOLI",4,"0"
2015,23,"45","45","MIN. LUIZ FUX",4,"0"
2015,23,"34","34","MIN. ROSA WEBER",4,"0"
2015,23,"45","45","MIN. TEORI ZAVASCKI",4,"0"
2015,23,"42","42","MIN. ROBERTO BARROSO",4,"0"
2015,23,"379","379","TOTAL",4,"0"
2015,24,"50","50","MIN. CELSO DE MELLO",4,"0"
2015,24,"40","40","MIN. MARCO AURÉLIO",4,"0"
2015,24,"39","39","MIN. GILMAR MENDES",4,"0"
2015,24,"32","32","MIN. CÁRMEN LÚCIA",4,"0"
2015,24,"37","37","MIN. DIAS TOFFOLI",4,"0"
2015,24,"47","47","MIN. LUIZ FUX",4,"0"
2015,24,"38","38","MIN. ROSA WEBER",4,"0"
2015,24,"44","44","MIN. TEORI ZAVASCKI",4,"0"
2015,24,"42","42","MIN. ROBERTO BARROSO",4,"0"
2015,24,"369","369","TOTAL",4,"0"
2015,26,"0","0","MIN. CELSO DE MELLO",4,"0"
2015,26,"0","0","MIN. MARCO AURÉLIO",4,"0"
2015,26,"1","1","MIN. GILMAR MENDES",4,"0"
2015,26,"0","0","MIN. CÁRMEN LÚCIA",4,"0"
2015,26,"0","0","MIN. DIAS TOFFOLI",4,"0"
2015,26,"0","0","MIN. LUIZ FUX",4,"0"
2015,26,"0","0","MIN. ROSA WEBER",4,"0"
2015,26,"0","0","MIN. TEORI ZAVASCKI",4,"0"
2015,26,"0","0","MIN. ROBERTO BARROSO",4,"0"
2015,26,"1","1","TOTAL",4,"0"
2015,27,"42","42","MIN. CELSO DE MELLO",4,"0"
2015,27,"43","43","MIN. MARCO AURÉLIO",4,"0"
2015,27,"35","35","MIN. GILMAR MENDES",4,"0"
2015,27,"45","47","MIN. CÁRMEN LÚCIA",4,"2"
2015,27,"41","41","MIN. DIAS TOFFOLI",4,"0"
2015,27,"39","41","MIN. LUIZ FUX",4,"2"
2015,27,"43","44","MIN. ROSA WEBER",4,"1"
2015,27,"52","53","MIN. TEORI ZAVASCKI",4,"1"
2015,27,"42","42","MIN. ROBERTO BARROSO",4,"0"
2015,27,"383","390","TOTAL",4,"7"
2015,28,"40","41","MIN. CELSO DE MELLO",4,"1"
2015,28,"31","31","MIN. MARCO AURÉLIO",4,"0"
2015,28,"37","37","MIN. GILMAR MENDES",4,"0"
2015,28,"45","47","MIN. CÁRMEN LÚCIA",4,"2"
2015,28,"39","39","MIN. DIAS TOFFOLI",4,"0"
2015,28,"37","37","MIN. LUIZ FUX",4,"0"
2015,28,"29","30","MIN. ROSA WEBER",4,"1"
2015,28,"40","41","MIN. TEORI ZAVASCKI",4,"1"
2015,28,"40","41","MIN. ROBERTO BARROSO",4,"1"
2015,28,"338","344","TOTAL",4,"6"
2015,29,"34","34","MIN. CELSO DE MELLO",4,"0"
2015,29,"37","37","MIN. MARCO AURÉLIO",4,"0"
2015,29,"34","34","MIN. GILMAR MENDES",4,"0"
2015,29,"52","52","MIN. CÁRMEN LÚCIA",4,"0"
2015,29,"40","40","MIN. DIAS TOFFOLI",4,"0"
2015,29,"41","41","MIN. LUIZ FUX",4,"0"
2015,29,"35","35","MIN. ROSA WEBER",4,"0"
2015,29,"45","45","MIN. TEORI ZAVASCKI",4,"0"
2015,29,"25","25","MIN. ROBERTO BARROSO",4,"0"
2015,29,"343","343","TOTAL",4,"0"
2015,30,"42","42","MIN. CELSO DE MELLO",4,"0"
2015,30,"36","37","MIN. MARCO AURÉLIO",4,"1"
2015,30,"27","27","MIN. GILMAR MENDES",4,"0"
2015,30,"40","41","MIN. CÁRMEN LÚCIA",4,"1"
2015,30,"1","1","MIN. DIAS TOFFOLI",4,"0"
2015,30,"38","38","MIN. LUIZ FUX",4,"0"
2015,30,"37","37","MIN. ROSA WEBER",4,"0"
2015,30,"39","40","MIN. TEORI ZAVASCKI",4,"1"
2015,30,"39","39","MIN. ROBERTO BARROSO",4,"0"
2015,30,"299","302","TOTAL",4,"3"
2015,4,"41","41","MIN. CELSO DE MELLO",5,"0"
2015,4,"43","43","MIN. MARCO AURÉLIO",5,"0"
2015,4,"33","33","MIN. GILMAR MENDES",5,"0"
2015,4,"36","36","MIN. CÁRMEN LÚCIA",5,"0"
2015,4,"0","0","MIN. DIAS TOFFOLI",5,"0"
2015,4,"41","41","MIN. LUIZ FUX",5,"0"
2015,4,"31","31","MIN. ROSA WEBER",5,"0"
2015,4,"37","37","MIN. TEORI ZAVASCKI",5,"0"
2015,4,"38","38","MIN. ROBERTO BARROSO",5,"0"
2015,4,"300","300","TOTAL",5,"0"
2015,5,"34","34","MIN. CELSO DE MELLO",5,"0"
2015,5,"42","42","MIN. MARCO AURÉLIO",5,"0"
2015,5,"37","37","MIN. GILMAR MENDES",5,"0"
2015,5,"31","31","MIN. CÁRMEN LÚCIA",5,"0"
2015,5,"1","1","MIN. DIAS TOFFOLI",5,"0"
2015,5,"63","63","MIN. LUIZ FUX",5,"0"
2015,5,"40","40","MIN. ROSA WEBER",5,"0"
2015,5,"51","51","MIN. TEORI ZAVASCKI",5,"0"
2015,5,"48","48","MIN. ROBERTO BARROSO",5,"0"
2015,5,"347","348","TOTAL",5,"1"
2015,6,"36","36","MIN. CELSO DE MELLO",5,"0"
2015,6,"34","34","MIN. MARCO AURÉLIO",5,"0"
2015,6,"27","27","MIN. GILMAR MENDES",5,"0"
2015,6,"30","31","MIN. CÁRMEN LÚCIA",5,"1"
2015,6,"3","3","MIN. DIAS TOFFOLI",5,"0"
2015,6,"38","38","MIN. LUIZ FUX",5,"0"
2015,6,"41","41","MIN. ROSA WEBER",5,"0"
2015,6,"27","27","MIN. TEORI ZAVASCKI",5,"0"
2015,6,"52","52","MIN. ROBERTO BARROSO",5,"0"
2015,6,"288","289","TOTAL",5,"1"
2015,7,"26","26","MIN. CELSO DE MELLO",5,"0"
2015,7,"32","32","MIN. MARCO AURÉLIO",5,"0"
2015,7,"25","25","MIN. GILMAR MENDES",5,"0"
2015,7,"40","40","MIN. CÁRMEN LÚCIA",5,"0"
2015,7,"31","31","MIN. DIAS TOFFOLI",5,"0"
2015,7,"39","39","MIN. LUIZ FUX",5,"0"
2015,7,"35","35","MIN. ROSA WEBER",5,"0"
2015,7,"40","40","MIN. TEORI ZAVASCKI",5,"0"
2015,7,"37","37","MIN. ROBERTO BARROSO",5,"0"
2015,7,"305","305","TOTAL",5,"0"
2015,8,"24","24","MIN. CELSO DE MELLO",5,"0"
2015,8,"37","38","MIN. MARCO AURÉLIO",5,"1"
2015,8,"22","22","MIN. GILMAR MENDES",5,"0"
2015,8,"27","27","MIN. CÁRMEN LÚCIA",5,"0"
2015,8,"28","28","MIN. DIAS TOFFOLI",5,"0"
2015,8,"19","19","MIN. LUIZ FUX",5,"0"
2015,8,"28","29","MIN. ROSA WEBER",5,"1"
2015,8,"34","35","MIN. TEORI ZAVASCKI",5,"1"
2015,8,"26","26","MIN. ROBERTO BARROSO",5,"0"
2015,8,"245","248","TOTAL",5,"3"
2015,11,"18","19","MIN. CELSO DE MELLO",5,"1"
2015,11,"45","46","MIN. MARCO AURÉLIO",5,"1"
2015,11,"24","25","MIN. GILMAR MENDES",5,"1"
2015,11,"30","30","MIN. CÁRMEN LÚCIA",5,"0"
2015,11,"30","31","MIN. DIAS TOFFOLI",5,"1"
2015,11,"24","24","MIN. LUIZ FUX",5,"0"
2015,11,"21","21","MIN. ROSA WEBER",5,"0"
2015,11,"24","24","MIN. TEORI ZAVASCKI",5,"0"
2015,11,"34","34","MIN. ROBERTO BARROSO",5,"0"
2015,11,"250","255","TOTAL",5,"5"
2015,12,"22","22","MIN. CELSO DE MELLO",5,"0"
2015,12,"26","27","MIN. MARCO AURÉLIO",5,"1"
2015,12,"24","24","MIN. GILMAR MENDES",5,"0"
2015,12,"25","25","MIN. CÁRMEN LÚCIA",5,"0"
2015,12,"22","23","MIN. DIAS TOFFOLI",5,"1"
2015,12,"25","26","MIN. LUIZ FUX",5,"1"
2015,12,"14","14","MIN. ROSA WEBER",5,"0"
2015,12,"19","19","MIN. TEORI ZAVASCKI",5,"0"
2015,12,"18","18","MIN. ROBERTO BARROSO",5,"0"
2015,12,"195","198","TOTAL",5,"3"
2015,13,"33","34","MIN. CELSO DE MELLO",5,"1"
2015,13,"25","26","MIN. MARCO AURÉLIO",5,"1"
2015,13,"22","25","MIN. GILMAR MENDES",5,"3"
2015,13,"31","31","MIN. CÁRMEN LÚCIA",5,"0"
2015,13,"25","26","MIN. DIAS TOFFOLI",5,"1"
2015,13,"22","22","MIN. LUIZ FUX",5,"0"
2015,13,"18","19","MIN. ROSA WEBER",5,"1"
2015,13,"35","38","MIN. TEORI ZAVASCKI",5,"3"
2015,13,"18","18","MIN. ROBERTO BARROSO",5,"0"
2015,13,"229","239","TOTAL",5,"10"
2015,14,"26","27","MIN. CELSO DE MELLO",5,"1"
2015,14,"22","22","MIN. MARCO AURÉLIO",5,"0"
2015,14,"28","28","MIN. GILMAR MENDES",5,"0"
2015,14,"27","27","MIN. CÁRMEN LÚCIA",5,"0"
2015,14,"26","26","MIN. DIAS TOFFOLI",5,"0"
2015,14,"23","23","MIN. LUIZ FUX",5,"0"
2015,14,"22","22","MIN. ROSA WEBER",5,"0"
2015,14,"33","33","MIN. TEORI ZAVASCKI",5,"0"
2015,14,"28","28","MIN. ROBERTO BARROSO",5,"0"
2015,14,"235","236","TOTAL",5,"1"
2015,15,"31","31","MIN. CELSO DE MELLO",5,"0"
2015,15,"26","26","MIN. MARCO AURÉLIO",5,"0"
2015,15,"23","25","MIN. GILMAR MENDES",5,"2"
2015,15,"22","22","MIN. CÁRMEN LÚCIA",5,"0"
2015,15,"19","19","MIN. DIAS TOFFOLI",5,"0"
2015,15,"16","16","MIN. LUIZ FUX",5,"0"
2015,15,"31","32","MIN. ROSA WEBER",5,"1"
2015,15,"28","28","MIN. TEORI ZAVASCKI",5,"0"
2015,15,"33","33","MIN. ROBERTO BARROSO",5,"0"
2015,15,"229","232","TOTAL",5,"3"
2015,18,"34","34","MIN. CELSO DE MELLO",5,"0"
2015,18,"29","30","MIN. MARCO AURÉLIO",5,"1"
2015,18,"34","36","MIN. GILMAR MENDES",5,"2"
2015,18,"35","36","MIN. CÁRMEN LÚCIA",5,"1"
2015,18,"34","34","MIN. DIAS TOFFOLI",5,"0"
2015,18,"26","27","MIN. LUIZ FUX",5,"1"
2015,18,"36","37","MIN. ROSA WEBER",5,"1"
2015,18,"35","35","MIN. TEORI ZAVASCKI",5,"0"
2015,18,"26","26","MIN. ROBERTO BARROSO",5,"0"
2015,18,"291","297","TOTAL",5,"6"
2015,19,"32","32","MIN. CELSO DE MELLO",5,"0"
2015,19,"36","36","MIN. MARCO AURÉLIO",5,"0"
2015,19,"25","26","MIN. GILMAR MENDES",5,"1"
2015,19,"29","29","MIN. CÁRMEN LÚCIA",5,"0"
2015,19,"27","27","MIN. DIAS TOFFOLI",5,"0"
2015,19,"33","33","MIN. LUIZ FUX",5,"0"
2015,19,"35","35","MIN. ROSA WEBER",5,"0"
2015,19,"18","19","MIN. TEORI ZAVASCKI",5,"1"
2015,19,"42","42","MIN. ROBERTO BARROSO",5,"0"
2015,19,"277","279","TOTAL",5,"2"
2015,20,"37","37","MIN. CELSO DE MELLO",5,"0"
2015,20,"32","32","MIN. MARCO AURÉLIO",5,"0"
2015,20,"33","33","MIN. GILMAR MENDES",5,"0"
2015,20,"30","30","MIN. CÁRMEN LÚCIA",5,"0"
2015,20,"33","33","MIN. DIAS TOFFOLI",5,"0"
2015,20,"20","20","MIN. LUIZ FUX",5,"0"
2015,20,"34","34","MIN. ROSA WEBER",5,"0"
2015,20,"19","19","MIN. TEORI ZAVASCKI",5,"0"
2015,20,"34","34","MIN. ROBERTO BARROSO",5,"0"
2015,20,"272","272","TOTAL",5,"0"
2015,21,"36","36","MIN. CELSO DE MELLO",5,"0"
2015,21,"33","33","MIN. MARCO AURÉLIO",5,"0"
2015,21,"18","19","MIN. GILMAR MENDES",5,"1"
2015,21,"40","41","MIN. CÁRMEN LÚCIA",5,"1"
2015,21,"39","41","MIN. DIAS TOFFOLI",5,"2"
2015,21,"39","39","MIN. LUIZ FUX",5,"0"
2015,21,"43","43","MIN. ROSA WEBER",5,"0"
2015,21,"31","31","MIN. TEORI ZAVASCKI",5,"0"
2015,21,"22","22","MIN. ROBERTO BARROSO",5,"0"
2015,21,"301","305","TOTAL",5,"4"
2015,22,"30","30","MIN. CELSO DE MELLO",5,"0"
2015,22,"38","38","MIN. MARCO AURÉLIO",5,"0"
2015,22,"18","18","MIN. GILMAR MENDES",5,"0"
2015,22,"33","33","MIN. CÁRMEN LÚCIA",5,"0"
2015,22,"27","28","MIN. DIAS TOFFOLI",5,"1"
2015,22,"29","30","MIN. LUIZ FUX",5,"1"
2015,22,"25","25","MIN. ROSA WEBER",5,"0"
2015,22,"31","31","MIN. TEORI ZAVASCKI",5,"0"
2015,22,"20","20","MIN. ROBERTO BARROSO",5,"0"
2015,22,"251","253","TOTAL",5,"2"
2015,25,"27","27","MIN. CELSO DE MELLO",5,"0"
2015,25,"44","45","MIN. MARCO AURÉLIO",5,"1"
2015,25,"28","29","MIN. GILMAR MENDES",5,"1"
2015,25,"32","32","MIN. CÁRMEN LÚCIA",5,"0"
2015,25,"37","37","MIN. DIAS TOFFOLI",5,"0"
2015,25,"41","41","MIN. LUIZ FUX",5,"0"
2015,25,"36","36","MIN. ROSA WEBER",5,"0"
2015,25,"36","36","MIN. TEORI ZAVASCKI",5,"0"
2015,25,"32","32","MIN. ROBERTO BARROSO",5,"0"
2015,25,"313","315","TOTAL",5,"2"
2015,26,"27","27","MIN. CELSO DE MELLO",5,"0"
2015,26,"33","33","MIN. MARCO AURÉLIO",5,"0"
2015,26,"29","29","MIN. GILMAR MENDES",5,"0"
2015,26,"23","23","MIN. CÁRMEN LÚCIA",5,"0"
2015,26,"33","33","MIN. DIAS TOFFOLI",5,"0"
2015,26,"33","33","MIN. LUIZ FUX",5,"0"
2015,26,"29","29","MIN. ROSA WEBER",5,"0"
2015,26,"37","37","MIN. TEORI ZAVASCKI",5,"0"
2015,26,"35","35","MIN. ROBERTO BARROSO",5,"0"
2015,26,"279","279","TOTAL",5,"0"
2015,27,"36","36","MIN. CELSO DE MELLO",5,"0"
2015,27,"29","29","MIN. MARCO AURÉLIO",5,"0"
2015,27,"36","36","MIN. GILMAR MENDES",5,"0"
2015,27,"27","27","MIN. CÁRMEN LÚCIA",5,"0"
2015,27,"29","29","MIN. DIAS TOFFOLI",5,"0"
2015,27,"26","26","MIN. LUIZ FUX",5,"0"
2015,27,"30","30","MIN. ROSA WEBER",5,"0"
2015,27,"30","30","MIN. TEORI ZAVASCKI",5,"0"
2015,27,"24","26","MIN. ROBERTO BARROSO",5,"2"
2015,27,"268","270","TOTAL",5,"2"
2015,28,"27","27","MIN. CELSO DE MELLO",5,"0"
2015,28,"32","32","MIN. MARCO AURÉLIO",5,"0"
2015,28,"32","32","MIN. GILMAR MENDES",5,"0"
2015,28,"44","45","MIN. CÁRMEN LÚCIA",5,"1"
2015,28,"42","42","MIN. DIAS TOFFOLI",5,"0"
2015,28,"35","35","MIN. LUIZ FUX",5,"0"
2015,28,"35","35","MIN. ROSA WEBER",5,"0"
2015,28,"40","41","MIN. TEORI ZAVASCKI",5,"1"
2015,28,"34","34","MIN. ROBERTO BARROSO",5,"0"
2015,28,"321","323","TOTAL",5,"2"
2015,29,"37","37","MIN. CELSO DE MELLO",5,"0"
2015,29,"30","30","MIN. MARCO AURÉLIO",5,"0"
2015,29,"33","33","MIN. GILMAR MENDES",5,"0"
2015,29,"44","44","MIN. CÁRMEN LÚCIA",5,"0"
2015,29,"25","25","MIN. DIAS TOFFOLI",5,"0"
2015,29,"27","27","MIN. LUIZ FUX",5,"0"
2015,29,"34","34","MIN. ROSA WEBER",5,"0"
2015,29,"25","25","MIN. TEORI ZAVASCKI",5,"0"
2015,29,"22","22","MIN. ROBERTO BARROSO",5,"0"
2015,29,"277","277","TOTAL",5,"0"
2015,1,"37","37","MIN. CELSO DE MELLO",6,"0"
2015,1,"43","43","MIN. MARCO AURÉLIO",6,"0"
2015,1,"45","45","MIN. GILMAR MENDES",6,"0"
2015,1,"0","0","MIN. CÁRMEN LÚCIA",6,"0"
2015,1,"31","31","MIN. DIAS TOFFOLI",6,"0"
2015,1,"48","48","MIN. LUIZ FUX",6,"0"
2015,1,"36","36","MIN. ROSA WEBER",6,"0"
2015,1,"38","38","MIN. TEORI ZAVASCKI",6,"0"
2015,1,"36","37","MIN. ROBERTO BARROSO",6,"1"
2015,1,"315","316","TOTAL",6,"1"
2015,2,"52","52","MIN. CELSO DE MELLO",6,"0"
2015,2,"31","31","MIN. MARCO AURÉLIO",6,"0"
2015,2,"38","38","MIN. GILMAR MENDES",6,"0"
2015,2,"1","1","MIN. CÁRMEN LÚCIA",6,"0"
2015,2,"32","32","MIN. DIAS TOFFOLI",6,"0"
2015,2,"24","24","MIN. LUIZ FUX",6,"0"
2015,2,"32","32","MIN. ROSA WEBER",6,"0"
2015,2,"26","26","MIN. TEORI ZAVASCKI",6,"0"
2015,2,"37","37","MIN. ROBERTO BARROSO",6,"0"
2015,2,"273","273","TOTAL",6,"0"
2015,3,"31","31","MIN. CELSO DE MELLO",6,"0"
2015,3,"35","35","MIN. MARCO AURÉLIO",6,"0"
2015,3,"31","31","MIN. GILMAR MENDES",6,"0"
2015,3,"0","0","MIN. CÁRMEN LÚCIA",6,"0"
2015,3,"31","31","MIN. DIAS TOFFOLI",6,"0"
2015,3,"38","38","MIN. LUIZ FUX",6,"0"
2015,3,"37","37","MIN. ROSA WEBER",6,"0"
2015,3,"33","33","MIN. TEORI ZAVASCKI",6,"0"
2015,3,"28","28","MIN. ROBERTO BARROSO",6,"0"
2015,3,"264","264","TOTAL",6,"0"
2015,5,"26","26","MIN. CELSO DE MELLO",6,"0"
2015,5,"25","25","MIN. MARCO AURÉLIO",6,"0"
2015,5,"26","26","MIN. GILMAR MENDES",6,"0"
2015,5,"0","0","MIN. CÁRMEN LÚCIA",6,"0"
2015,5,"22","22","MIN. DIAS TOFFOLI",6,"0"
2015,5,"24","24","MIN. LUIZ FUX",6,"0"
2015,5,"47","47","MIN. ROSA WEBER",6,"0"
2015,5,"35","35","MIN. TEORI ZAVASCKI",6,"0"
2015,5,"30","30","MIN. ROBERTO BARROSO",6,"0"
2015,5,"235","235","TOTAL",6,"0"
2015,8,"37","37","MIN. CELSO DE MELLO",6,"0"
2015,8,"41","41","MIN. MARCO AURÉLIO",6,"0"
2015,8,"39","40","MIN. GILMAR MENDES",6,"1"
2015,8,"0","0","MIN. CÁRMEN LÚCIA",6,"0"
2015,8,"42","42","MIN. DIAS TOFFOLI",6,"0"
2015,8,"36","36","MIN. LUIZ FUX",6,"0"
2015,8,"33","34","MIN. ROSA WEBER",6,"1"
2015,8,"32","32","MIN. TEORI ZAVASCKI",6,"0"
2015,8,"40","40","MIN. ROBERTO BARROSO",6,"0"
2015,8,"300","302","TOTAL",6,"2"
2015,9,"39","40","MIN. CELSO DE MELLO",6,"1"
2015,9,"33","33","MIN. MARCO AURÉLIO",6,"0"
2015,9,"34","34","MIN. GILMAR MENDES",6,"0"
2015,9,"1","1","MIN. CÁRMEN LÚCIA",6,"0"
2015,9,"29","29","MIN. DIAS TOFFOLI",6,"0"
2015,9,"30","30","MIN. LUIZ FUX",6,"0"
2015,9,"32","32","MIN. ROSA WEBER",6,"0"
2015,9,"34","34","MIN. TEORI ZAVASCKI",6,"0"
2015,9,"55","55","MIN. ROBERTO BARROSO",6,"0"
2015,9,"287","288","TOTAL",6,"1"
2015,10,"27","27","MIN. CELSO DE MELLO",6,"0"
2015,10,"26","26","MIN. MARCO AURÉLIO",6,"0"
2015,10,"29","29","MIN. GILMAR MENDES",6,"0"
2015,10,"27","27","MIN. CÁRMEN LÚCIA",6,"0"
2015,10,"30","30","MIN. DIAS TOFFOLI",6,"0"
2015,10,"33","33","MIN. LUIZ FUX",6,"0"
2015,10,"28","28","MIN. ROSA WEBER",6,"0"
2015,10,"30","30","MIN. TEORI ZAVASCKI",6,"0"
2015,10,"38","38","MIN. ROBERTO BARROSO",6,"0"
2015,10,"268","268","TOTAL",6,"0"
2015,11,"28","28","MIN. CELSO DE MELLO",6,"0"
2015,11,"36","36","MIN. MARCO AURÉLIO",6,"0"
2015,11,"27","27","MIN. GILMAR MENDES",6,"0"
2015,11,"21","21","MIN. CÁRMEN LÚCIA",6,"0"
2015,11,"22","22","MIN. DIAS TOFFOLI",6,"0"
2015,11,"15","15","MIN. LUIZ FUX",6,"0"
2015,11,"39","39","MIN. ROSA WEBER",6,"0"
2015,11,"25","25","MIN. TEORI ZAVASCKI",6,"0"
2015,11,"30","30","MIN. ROBERTO BARROSO",6,"0"
2015,11,"243","243","TOTAL",6,"0"
2015,12,"22","22","MIN. CELSO DE MELLO",6,"0"
2015,12,"32","32","MIN. MARCO AURÉLIO",6,"0"
2015,12,"33","33","MIN. GILMAR MENDES",6,"0"
2015,12,"20","20","MIN. CÁRMEN LÚCIA",6,"0"
2015,12,"32","32","MIN. DIAS TOFFOLI",6,"0"
2015,12,"30","30","MIN. LUIZ FUX",6,"0"
2015,12,"24","26","MIN. ROSA WEBER",6,"2"
2015,12,"40","40","MIN. TEORI ZAVASCKI",6,"0"
2015,12,"29","29","MIN. ROBERTO BARROSO",6,"0"
2015,12,"262","264","TOTAL",6,"2"
2015,15,"17","17","MIN. CELSO DE MELLO",6,"0"
2015,15,"21","21","MIN. MARCO AURÉLIO",6,"0"
2015,15,"27","27","MIN. GILMAR MENDES",6,"0"
2015,15,"21","22","MIN. CÁRMEN LÚCIA",6,"1"
2015,15,"24","24","MIN. DIAS TOFFOLI",6,"0"
2015,15,"24","25","MIN. LUIZ FUX",6,"1"
2015,15,"27","27","MIN. ROSA WEBER",6,"0"
2015,15,"18","18","MIN. TEORI ZAVASCKI",6,"0"
2015,15,"36","37","MIN. ROBERTO BARROSO",6,"1"
2015,15,"215","218","TOTAL",6,"3"
2015,16,"15","15","MIN. CELSO DE MELLO",6,"0"
2015,16,"15","15","MIN. MARCO AURÉLIO",6,"0"
2015,16,"11","11","MIN. GILMAR MENDES",6,"0"
2015,16,"18","18","MIN. CÁRMEN LÚCIA",6,"0"
2015,16,"15","15","MIN. DIAS TOFFOLI",6,"0"
2015,16,"16","16","MIN. LUIZ FUX",6,"0"
2015,16,"9","9","MIN. ROSA WEBER",6,"0"
2015,16,"11","11","MIN. TEORI ZAVASCKI",6,"0"
2015,16,"21","21","MIN. ROBERTO BARROSO",6,"0"
2015,16,"131","131","TOTAL",6,"0"
2015,17,"12","12","MIN. CELSO DE MELLO",6,"0"
2015,17,"20","20","MIN. MARCO AURÉLIO",6,"0"
2015,17,"12","12","MIN. GILMAR MENDES",6,"0"
2015,17,"15","15","MIN. CÁRMEN LÚCIA",6,"0"
2015,17,"26","26","MIN. DIAS TOFFOLI",6,"0"
2015,17,"17","17","MIN. LUIZ FUX",6,"0"
2015,17,"20","20","MIN. ROSA WEBER",6,"0"
2015,17,"11","11","MIN. TEORI ZAVASCKI",6,"0"
2015,17,"15","16","MIN. ROBERTO BARROSO",6,"1"
2015,17,"23","23","MIN. EDSON FACHIN",6,"0"
2015,17,"171","172","TOTAL",6,"1"
2015,18,"8","9","MIN. CELSO DE MELLO",6,"1"
2015,18,"15","15","MIN. MARCO AURÉLIO",6,"0"
2015,18,"17","17","MIN. GILMAR MENDES",6,"0"
2015,18,"27","27","MIN. CÁRMEN LÚCIA",6,"0"
2015,18,"24","24","MIN. DIAS TOFFOLI",6,"0"
2015,18,"19","20","MIN. LUIZ FUX",6,"1"
2015,18,"16","16","MIN. ROSA WEBER",6,"0"
2015,18,"11","11","MIN. TEORI ZAVASCKI",6,"0"
2015,18,"14","14","MIN. ROBERTO BARROSO",6,"0"
2015,18,"26","27","MIN. EDSON FACHIN",6,"1"
2015,18,"177","180","TOTAL",6,"3"
2015,19,"12","12","MIN. CELSO DE MELLO",6,"0"
2015,19,"19","19","MIN. MARCO AURÉLIO",6,"0"
2015,19,"17","18","MIN. GILMAR MENDES",6,"1"
2015,19,"21","21","MIN. CÁRMEN LÚCIA",6,"0"
2015,19,"14","14","MIN. DIAS TOFFOLI",6,"0"
2015,19,"15","15","MIN. LUIZ FUX",6,"0"
2015,19,"15","15","MIN. ROSA WEBER",6,"0"
2015,19,"8","10","MIN. TEORI ZAVASCKI",6,"2"
2015,19,"18","18","MIN. ROBERTO BARROSO",6,"0"
2015,19,"22","23","MIN. EDSON FACHIN",6,"1"
2015,19,"161","165","TOTAL",6,"4"
2015,22,"17","17","MIN. CELSO DE MELLO",6,"0"
2015,22,"16","17","MIN. MARCO AURÉLIO",6,"1"
2015,22,"17","18","MIN. GILMAR MENDES",6,"1"
2015,22,"20","22","MIN. CÁRMEN LÚCIA",6,"2"
2015,22,"19","19","MIN. DIAS TOFFOLI",6,"0"
2015,22,"13","13","MIN. LUIZ FUX",6,"0"
2015,22,"17","17","MIN. ROSA WEBER",6,"0"
2015,22,"11","11","MIN. TEORI ZAVASCKI",6,"0"
2015,22,"16","16","MIN. ROBERTO BARROSO",6,"0"
2015,22,"25","25","MIN. EDSON FACHIN",6,"0"
2015,22,"172","176","TOTAL",6,"4"
