"site","mesAtual","diaAtual","anoAtual"
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/09/2011&numAta=171&sessaoAta=O",9,5,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/09/2011&numAta=172&sessaoAta=O",9,6,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/09/2011&numAta=173&sessaoAta=O",9,8,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/09/2011&numAta=174&sessaoAta=O",9,9,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/09/2011&numAta=175&sessaoAta=O",9,12,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/09/2011&numAta=176&sessaoAta=O",9,13,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/09/2011&numAta=177&sessaoAta=O",9,14,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/09/2011&numAta=178&sessaoAta=O",9,15,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/09/2011&numAta=179&sessaoAta=O",9,16,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/09/2011&numAta=180&sessaoAta=O",9,17,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/09/2011&numAta=181&sessaoAta=O",9,19,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/09/2011&numAta=182&sessaoAta=O",9,20,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/09/2011&numAta=183&sessaoAta=O",9,21,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/09/2011&numAta=184&sessaoAta=O",9,22,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/09/2011&numAta=185&sessaoAta=O",9,23,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/09/2011&numAta=186&sessaoAta=O",9,26,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/09/2011&numAta=187&sessaoAta=O",9,27,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/09/2011&numAta=188&sessaoAta=O",9,28,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/09/2011&numAta=189&sessaoAta=O",9,29,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/09/2011&numAta=190&sessaoAta=O",9,30,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/10/2011&numAta=191&sessaoAta=O",10,3,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/10/2011&numAta=192&sessaoAta=O",10,4,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/10/2011&numAta=193&sessaoAta=O",10,5,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/10/2011&numAta=194&sessaoAta=O",10,6,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/10/2011&numAta=195&sessaoAta=O",10,7,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/10/2011&numAta=196&sessaoAta=O",10,10,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/10/2011&numAta=197&sessaoAta=O",10,11,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/10/2011&numAta=198&sessaoAta=O",10,13,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/10/2011&numAta=199&sessaoAta=O",10,14,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/10/2011&numAta=200&sessaoAta=O",10,17,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/10/2011&numAta=201&sessaoAta=O",10,18,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/10/2011&numAta=202&sessaoAta=O",10,19,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/10/2011&numAta=203&sessaoAta=O",10,20,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/10/2011&numAta=204&sessaoAta=O",10,21,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/10/2011&numAta=205&sessaoAta=O",10,24,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/10/2011&numAta=206&sessaoAta=O",10,25,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/10/2011&numAta=207&sessaoAta=O",10,26,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/10/2011&numAta=208&sessaoAta=O",10,27,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/10/2011&numAta=209&sessaoAta=O",10,28,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/11/2011&numAta=210&sessaoAta=O",11,1,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/11/2011&numAta=211&sessaoAta=O",11,3,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/11/2011&numAta=212&sessaoAta=O",11,4,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/11/2011&numAta=213&sessaoAta=O",11,7,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/11/2011&numAta=214&sessaoAta=O",11,8,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/11/2011&numAta=215&sessaoAta=O",11,9,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/11/2011&numAta=216&sessaoAta=O",11,10,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/11/2011&numAta=217&sessaoAta=O",11,11,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/11/2011&numAta=218&sessaoAta=O",11,14,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/11/2011&numAta=219&sessaoAta=O",11,16,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/11/2011&numAta=220&sessaoAta=O",11,17,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/11/2011&numAta=221&sessaoAta=O",11,18,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/11/2011&numAta=222&sessaoAta=O",11,21,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/11/2011&numAta=223&sessaoAta=O",11,22,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/11/2011&numAta=224&sessaoAta=O",11,23,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/11/2011&numAta=225&sessaoAta=O",11,24,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/11/2011&numAta=226&sessaoAta=O",11,25,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/11/2011&numAta=227&sessaoAta=O",11,28,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/11/2011&numAta=228&sessaoAta=O",11,29,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/11/2011&numAta=229&sessaoAta=O",11,30,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/12/2011&numAta=230&sessaoAta=O",12,1,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/12/2011&numAta=231&sessaoAta=O",12,2,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/12/2011&numAta=232&sessaoAta=O",12,5,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/12/2011&numAta=233&sessaoAta=O",12,6,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/12/2011&numAta=234&sessaoAta=O",12,7,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/12/2011&numAta=235&sessaoAta=O",12,9,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/12/2011&numAta=236&sessaoAta=O",12,12,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/12/2011&numAta=237&sessaoAta=O",12,13,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/12/2011&numAta=238&sessaoAta=O",12,14,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/12/2011&numAta=239&sessaoAta=O",12,15,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/12/2011&numAta=240&sessaoAta=O",12,16,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/12/2011&numAta=241&sessaoAta=O",12,19,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/12/2011&numAta=242&sessaoAta=O",12,20,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/12/2011&numAta=243&sessaoAta=O",12,21,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/12/2011&numAta=244&sessaoAta=O",12,22,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/12/2011&numAta=245&sessaoAta=O",12,23,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/12/2011&numAta=246&sessaoAta=O",12,26,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/12/2011&numAta=247&sessaoAta=O",12,27,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/12/2011&numAta=248&sessaoAta=O",12,28,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/12/2011&numAta=249&sessaoAta=O",12,29,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/12/2011&numAta=250&sessaoAta=O",12,30,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/01/2012&numAta=1&sessaoAta=O",1,2,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/01/2012&numAta=2&sessaoAta=O",1,3,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/01/2012&numAta=3&sessaoAta=O",1,4,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/01/2012&numAta=4&sessaoAta=O",1,5,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/01/2012&numAta=5&sessaoAta=O",1,6,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/01/2012&numAta=6&sessaoAta=O",1,9,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/01/2012&numAta=7&sessaoAta=O",1,10,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/01/2012&numAta=8&sessaoAta=O",1,11,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/01/2012&numAta=9&sessaoAta=O",1,12,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/01/2012&numAta=10&sessaoAta=O",1,13,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/01/2012&numAta=11&sessaoAta=O",1,16,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/01/2012&numAta=12&sessaoAta=O",1,17,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/01/2012&numAta=13&sessaoAta=O",1,18,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/01/2012&numAta=14&sessaoAta=O",1,19,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/01/2012&numAta=15&sessaoAta=O",1,20,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/01/2012&numAta=16&sessaoAta=O",1,23,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/01/2012&numAta=17&sessaoAta=O",1,24,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/01/2012&numAta=18&sessaoAta=O",1,25,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/01/2012&numAta=19&sessaoAta=O",1,26,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/01/2012&numAta=20&sessaoAta=O",1,27,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/01/2012&numAta=21&sessaoAta=O",1,30,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/01/2012&numAta=22&sessaoAta=O",1,31,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/02/2012&numAta=23&sessaoAta=O",2,1,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/02/2012&numAta=24&sessaoAta=O",2,2,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/02/2012&numAta=25&sessaoAta=O",2,3,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/02/2012&numAta=26&sessaoAta=O",2,6,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/02/2012&numAta=27&sessaoAta=O",2,7,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/02/2012&numAta=28&sessaoAta=O",2,8,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/02/2012&numAta=29&sessaoAta=O",2,9,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/02/2012&numAta=30&sessaoAta=O",2,10,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/02/2012&numAta=31&sessaoAta=O",2,13,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/02/2012&numAta=32&sessaoAta=O",2,14,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/02/2012&numAta=33&sessaoAta=O",2,15,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/02/2012&numAta=34&sessaoAta=O",2,16,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/02/2012&numAta=35&sessaoAta=O",2,17,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/02/2012&numAta=36&sessaoAta=O",2,22,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/02/2012&numAta=37&sessaoAta=O",2,23,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/02/2012&numAta=38&sessaoAta=O",2,24,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/02/2012&numAta=39&sessaoAta=O",2,27,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/02/2012&numAta=40&sessaoAta=O",2,28,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/02/2012&numAta=41&sessaoAta=O",2,29,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/03/2012&numAta=42&sessaoAta=O",3,1,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/03/2012&numAta=43&sessaoAta=O",3,2,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/03/2012&numAta=44&sessaoAta=O",3,5,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/03/2012&numAta=45&sessaoAta=O",3,6,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/03/2012&numAta=46&sessaoAta=O",3,7,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/03/2012&numAta=47&sessaoAta=O",3,8,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/03/2012&numAta=48&sessaoAta=O",3,9,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/03/2012&numAta=49&sessaoAta=O",3,12,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/03/2012&numAta=50&sessaoAta=O",3,13,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/03/2012&numAta=51&sessaoAta=O",3,14,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/03/2012&numAta=52&sessaoAta=O",3,15,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/03/2012&numAta=53&sessaoAta=O",3,16,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/03/2012&numAta=54&sessaoAta=O",3,19,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/03/2012&numAta=55&sessaoAta=O",3,20,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/03/2012&numAta=56&sessaoAta=O",3,21,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/03/2012&numAta=57&sessaoAta=O",3,22,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/03/2012&numAta=58&sessaoAta=O",3,23,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/03/2012&numAta=59&sessaoAta=O",3,26,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/03/2012&numAta=60&sessaoAta=O",3,27,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/03/2012&numAta=61&sessaoAta=O",3,28,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/03/2012&numAta=62&sessaoAta=O",3,29,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/03/2012&numAta=63&sessaoAta=O",3,30,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/04/2012&numAta=64&sessaoAta=O",4,2,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/04/2012&numAta=65&sessaoAta=O",4,3,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/04/2012&numAta=66&sessaoAta=O",4,9,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/04/2012&numAta=67&sessaoAta=O",4,10,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/04/2012&numAta=68&sessaoAta=O",4,11,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/04/2012&numAta=69&sessaoAta=O",4,12,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/04/2012&numAta=70&sessaoAta=O",4,13,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/04/2012&numAta=71&sessaoAta=O",4,16,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/04/2012&numAta=72&sessaoAta=O",4,17,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/04/2012&numAta=73&sessaoAta=O",4,18,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/04/2012&numAta=74&sessaoAta=O",4,19,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/04/2012&numAta=75&sessaoAta=O",4,20,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/04/2012&numAta=76&sessaoAta=O",4,23,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/04/2012&numAta=77&sessaoAta=O",4,24,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/04/2012&numAta=78&sessaoAta=O",4,25,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/04/2012&numAta=79&sessaoAta=O",4,26,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/04/2012&numAta=80&sessaoAta=O",4,27,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/04/2012&numAta=81&sessaoAta=O",4,28,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/04/2012&numAta=82&sessaoAta=O",4,29,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/04/2012&numAta=83&sessaoAta=O",4,30,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/05/2012&numAta=84&sessaoAta=O",5,2,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/05/2012&numAta=85&sessaoAta=O",5,3,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/05/2012&numAta=86&sessaoAta=O",5,4,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/05/2012&numAta=87&sessaoAta=O",5,7,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/05/2012&numAta=88&sessaoAta=O",5,8,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/05/2012&numAta=89&sessaoAta=O",5,9,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/05/2012&numAta=90&sessaoAta=O",5,10,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/05/2012&numAta=91&sessaoAta=O",5,11,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/05/2012&numAta=92&sessaoAta=O",5,14,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/05/2012&numAta=93&sessaoAta=O",5,15,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/05/2012&numAta=94&sessaoAta=O",5,16,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/05/2012&numAta=95&sessaoAta=O",5,17,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/05/2012&numAta=96&sessaoAta=O",5,18,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/05/2012&numAta=97&sessaoAta=O",5,21,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/05/2012&numAta=98&sessaoAta=O",5,22,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/05/2012&numAta=99&sessaoAta=O",5,23,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/05/2012&numAta=100&sessaoAta=O",5,24,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/05/2012&numAta=101&sessaoAta=O",5,25,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/05/2012&numAta=102&sessaoAta=O",5,28,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/05/2012&numAta=103&sessaoAta=O",5,29,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/05/2012&numAta=104&sessaoAta=O",5,30,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/05/2012&numAta=105&sessaoAta=O",5,31,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/06/2012&numAta=106&sessaoAta=O",6,1,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/06/2012&numAta=107&sessaoAta=O",6,4,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/06/2012&numAta=108&sessaoAta=O",6,5,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/06/2012&numAta=109&sessaoAta=O",6,6,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/06/2012&numAta=110&sessaoAta=O",6,7,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/06/2012&numAta=111&sessaoAta=O",6,8,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/06/2012&numAta=112&sessaoAta=O",6,11,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/06/2012&numAta=113&sessaoAta=O",6,12,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/06/2012&numAta=114&sessaoAta=O",6,13,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/06/2012&numAta=115&sessaoAta=O",6,14,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/06/2012&numAta=116&sessaoAta=O",6,15,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/06/2012&numAta=117&sessaoAta=O",6,18,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/06/2012&numAta=118&sessaoAta=O",6,19,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/06/2012&numAta=119&sessaoAta=O",6,20,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/06/2012&numAta=120&sessaoAta=O",6,21,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/06/2012&numAta=121&sessaoAta=O",6,22,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/06/2012&numAta=122&sessaoAta=O",6,25,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/06/2012&numAta=123&sessaoAta=O",6,26,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/06/2012&numAta=124&sessaoAta=O",6,27,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/06/2012&numAta=125&sessaoAta=O",6,28,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/06/2012&numAta=126&sessaoAta=O",6,29,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/07/2012&numAta=127&sessaoAta=O",7,2,2012
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/07/2012&numAta=128&sessaoAta=O",7,3,2012
